,country,description,designation,points,price,province,variety
1789,Italy,"Undergrowth, truffle, black-skinned berry and exotic spice aromas meld with balsamic notes. Rounded and chewy, the palate doles out fleshy black cherry, blackberry extract, cinnamon, licorice and chopped mint flavors, enveloped in velvety tannins. A hint of carob closes the finish. Drink through 2024.",Trezotratto,92,40,Southern Italy,Aglianico
2049,Italy,"Ripe plum, forest floor, truffle and dark spice aromas lead the nose. The delicious, enveloping palate doles out fleshy blackberry, juicy black cherry, cinnamon and licorice flavors while an earthy hint of game lends character. Firm, velvety tannins provide polished support. Drink 2018–2023.",Valle del Noce,92,45,Southern Italy,Aglianico
2581,Italy,"Spiced plum, vanilla, espresso and nutmeg aromas take center stage while the round, enveloping palate offers fleshy black cherry, raisin licorice and clove flavors. Pliant, polished tannins provide smooth support. Drink through 2020.",Tenute di Altavilla,92,,Southern Italy,Aglianico
2810,Italy,"Ripe plum, cranberry, pressed violet, tobacco and damp soil aromas lead the nose, along with a whiff of clove. The round, polished palate offers dried black cherry, prune, raspberry jam and licorice notes, alongside smooth tannins. It's already extremely approachable, so drink soon.",Gudarrà Riserva,91,40,Southern Italy,Aglianico
4607,Italy,"Earthy aromas of forest floor, grilled mushroom, red fruit and leather slowly take shape in the glass. The chewy palate offers plum, licorice, Marasca cherry and clove flavors, framed by firm, fine-grained tannins that lend a polished texture and a tight finish. Drink through 2022.",,91,35,Southern Italy,Aglianico
5039,Italy,"Vanilla, spiced plum and coconut aromas follow through to the round, concentrated palate, joining espresso, oak, fleshy raspberry and licorice notes. You'll also detect the warmth of alcohol and round supple tannins that provide gentle support. Drink through 2020.",Cevotiempo,90,30,Southern Italy,Aglianico
5837,Italy,"Red berry, rose petal and tilled earth aromas come together on this 100% Aglianico. The easygoing, enjoyable palate offers mature red berry and a hint of clove alongside mellow tannins.",Monte dei Cocci,88,19,Southern Italy,Aglianico
7478,Italy,"This wine's spiced plum, underbrush and French oak aromas waft out of the glass. The linear, ethereal palate offers prune, dried cherry and star anise flavors, set against austere, fine-grained tannins and bright acidity. It closes on an espresso note.",Cruà,89,,Southern Italy,Aglianico
8088,Italy,"This structured and delicious wine opens with aromas of tilled earth, blue flower and mature black fruit. The savory, juicy palate delivers notes of ripe plum, blackberry, Mediterranean herbs and mineral, all supported by assertive tannins. Drink 2015–2024.",Damaschito,94,33,Southern Italy,Aglianico
8092,Italy,"This gripping, delicious wine seamlessly weaves together sensations of blue flower, exotic incense, ripe black cherry, mature plum, cracked pepper, mocha, clove and graphite. It's already delicious and well balanced, with bracing tannins and racy acidity, but give it time to soften and develop complexity. Drink 2019–2029.",Fatica Contadina,94,34,Southern Italy,Aglianico
8170,Italy,"This 100% Aglianico opens with aromas of blue flower, mature red berry and a whiff of coffee. The easy-drinking palate has mellow tannins that frame dense black cherry and a hint of black spice.",Codalunga,87,19,Southern Italy,Aglianico
8260,Italy,"This wine's underbrush, French oak, espresso, coconut and spiced plum aromas carry over to round, concentrated palate, along with licorice, clove, raisin and dried cherry notes. Fine-grained tannins provide polished support, but drink soon to capture the remaining fruit.",Trezotratto Etichetta Bianca Riserva,89,50,Southern Italy,Aglianico
8457,Italy,"Aromas of blue flower, rich black fruit, cooking spices, leather and thyme waft out of the glass of this soulful young Taurasi. The palate offers a juicy core of black cherry accented by notes of black pepper, nutmeg, eucalyptus, pipe tobacco and mineral, with firm acidity and velvety tannins. It's already delicious, but hold for additional complexity. Drink 2019–2029.",Vigne d'Alto,94,70,Southern Italy,Aglianico
8734,Italy,"Baked plum, French oak and menthol aromas meld with earthy whiffs of leather and undergrowth in this wine. The firm, linear palate offers dried black cherry, prune, licorice and espresso flavors, framed by taut, fine-grained tannins. Drink soon to enjoy the remaining fruit richness.",Talento,89,,Southern Italy,Aglianico
8840,Italy,"Violets, leather, vanilla, subtle oak and black berry sensations all meld together in the glass. The rich, concentrated palate delivers ripe black cherry and blueberry extract accented by mocha, cinnamon, clove, white pepper and mineral. It's soft and already extremely accessible, with velvety tannins, but will age well for the next five years or so. Drink now through 2019.",Naturalis Historia,93,90,Southern Italy,Aglianico
9050,Italy,"This opens with tilled soil, dried black cherry and licorice aromas while the accessible, savory palate delivers blackberry jam, clove and white pepper flavors. Polished tannins offer smooth support. Drink through 2020.",Stupor Mundi,89,36,Southern Italy,Aglianico
9190,Italy,"Taurasi Radici is a compelling wine that opens with a multifaceted fragrance of freshly tilled earth, iris, leather, tar and mature black berries. The gripping palate delivers ripe black cherry and plum layered with white pepper, clove and mocha, alongside fresh acidity and polished tannins. It's already accessible but hold for even more complexity. Best 2018–2028.",Radici,93,60,Southern Italy,Aglianico
9527,Italy,"This offers loads of freshly ground peppercorn, backed by touches of caper and black olive. The blackberry and plum fruits gives this wine a soft, yielding feel despite the tannins. The fruit is sourced from vineyards at various altitudes on Mt. Vulture.",Grifalco,88,14,Southern Italy,Aglianico
10026,Italy,"Blue flower, underbrush, tobacco leaf, leather and mature black fruit aromas lead the nose on the structured but polished Taurasi from Fratelli Urciuolo. The balanced palate doles out juicy black cherry, black plum, black pepper and thyme alongside fresh acidity and a solid tannic backbone. Give it time to develop additional complexity; drink after 2020.",,92,35,Southern Italy,Aglianico
10330,Italy,"Aged in both barriques and large casks, this hearty Taurasi opens with aromas of toasted oak and ripe black fruit. The palate slowly opens up to reveal dense black cherry layered with chocolate, toast and Mediterranean spices, alongside drying tannins. Give this time to open up and fully develop. Drink after 2019.",Piano di Montevergine Riserva,91,68,Southern Italy,Aglianico
10345,Italy,"Ripe blackberry, black plum, cracked pepper, tilled soil and licorice all weave together in the glass of this bold and spicy Aglianico. It's still young, with nervous acidity and aggressive tannins, so give it time to fully develop. Drink after 2020.",,91,42,Southern Italy,Aglianico
10710,Italy,"This opens with stalky underbrush, dark spice, red berry and pressed rose aromas. The subdued, evolved palate offers dried cherry, licorice and clove hints, alongside polished tannins.",Sciasci,88,,Southern Italy,Aglianico
10894,Italy,"This opens with stalky underbrush, dark spice, red berry and pressed rose aromas. The subdued, evolved palate offers dried cherry, licorice and clove hints, alongside polished tannins.",Sciasci,88,,Southern Italy,Aglianico
11013,Italy,"This elegant Aglianico boasts a lovely bouquet of blue flower, blackberry, spice and a hint of saddle leather. The savory palate delivers ripe black cherry and blackberry layered with notes of black pepper and cinnamon. Solid tannins and fresh acidity give it balance, while smoky mineral signals the close.",Cesco di Nece,91,22,Southern Italy,Aglianico
11037,Italy,"Here's a robust wine that opens with aromas of blue flower, earth, black fruit and a whiff of new leather. The juicy palate delivers ripe black cherry, mature raspberry, black pepper and balsamic herb, all supported by a firm, tannic backbone. Hold for additional complexity; best from 2016–2026.",Arberesko,91,28,Southern Italy,Aglianico
11315,Italy,"Underbrush, leather, dense black plum, black cherry, clove and black pepper all meld seamlessly together in the glass. This is still young, with aggressive tannins and nervous acidity that need time to tame, but going forward, it should develop layers of complexity. This will be even better after 2019.",Serpico,91,85,Southern Italy,Aglianico
11327,Italy,"This earthy Taurasi opens with aromas of ripe black fruit, blue flower, wet soil and leather. The ripe, structured palate doles out fleshy black cherry accented by cracked black pepper and balsamic herbs. With bracing tannins, give this time to fully develop depth and complexity; drink after 2019. Oliver McCrum, Polaner.",Coste,91,70,Southern Italy,Aglianico
11480,Italy,"This opens with subdued ripe black-skinned fruit and underbrush aromas. The straightforward, accessible palate doles out prune, cinnamon and licorice flavors, with round, ripe tannins. Drink through 2019.",Gesualdo,88,28,Southern Italy,Aglianico
11621,Italy,"Toast, espresso, mocha, plum and leather aromas lead the nose on this structured wine. The palate offers bracing tannins and succulent Morello cherry and cassis layered with notes of chocolate, licorice, mint and vanilla. Drink after 2018.",Kamai,91,50,Southern Italy,Aglianico
11629,Italy,"This bold Aglianico opens with earthy sensations of tilled soil, leather, mature black plum and vanilla. The dense palate is loaded with blueberry extract, fig and ripe blackberry flavors that are layered with mocha, chocolate and vanilla. Drink now through 2022.",Gudarrà Riserva,91,45,Southern Italy,Aglianico
11950,Italy,"This structured, polished wine opens with aromas of red currants, scorched soil, black fruit and allspice. The firm palate delivers blackberry, mocha and sage alongside nervous acidity and bracing yet velvety tannins. Drink after 2018.",Gudarrà,90,25,Southern Italy,Aglianico
11967,Italy,"Made from 50-year old vines, this concentrated wine offers dense black currant and blackberry flavors that are layered with chocolate, black licorice, coffee, grilled red peppers, sage, oak and thyme sensations. The tannins are firm and drying; drink after 2018.",Vigneto Serpara,90,49,Southern Italy,Aglianico
12152,Italy,"Underbrush, ripe plum, tilled earth and dark spice aromas come together in this. The soft, enveloping palate offers juicy black cherry, blackberry extract and licorice flavors, framed by round, pliant tannins. Enjoy through 2019.",Rocca dei Leoni,88,16,Southern Italy,Aglianico
12339,Italy,"Ripe black plum, sour cherry, blue flower, black pepper, clove and cinnamon all meld together in the glass. This is still a very young Aglianco, with bracing tannins, but it should unwind nicely over the next few years. Drink after 2018.",,90,38,Southern Italy,Aglianico
12346,Italy,"Here's a powerfully built wine with mature black plum, underbrush, stewed prune, mint and thyme aromas that waft from the glass. The brawny palate doles out juicy black cherry, milk chocolate and cracked pepper flavors, with a solid tannic backbone.",Poliphemo,90,75,Southern Italy,Aglianico
12589,Italy,"This opens with tobacco, ripe black plum and vanilla aromas. The dense palate offers prune, mocha and toasted oak flavors, with assertive tannins that leave an astringent finish. Drink through 2018.",Campi Taurasini Eremo San Quirico,87,55,Southern Italy,Aglianico
