,country,description,designation,points,price,province,variety
28256,Italy,"Aromas of ripe plum, black cherry, leather and ground white pepper follow through to the smooth, full-bodied palate along with a mineral accent. Supple tannins and fresh acidity provide the framework while a licorice note signals the close.",,90,30,Piedmont,Barbera
28257,US,"Bold and pretty at the same time, this has oodles of crushed berry aromas. Ripe fruit flavors that recall black cherry and boysenberry come with hints of toasted oak and a silky smooth texture. It's full bodied but not too stiff or tannic, just concentrated and almost sweet in its richness.",Seleccion,90,36,California,Barbera
28420,Italy,"Firm and full-bodied, this opens with aromas of mature plum, underbrush, baked earth, vanilla and exotic spice. The high-toned, chewy palate doles out ripe black cherry, raspberry jam, vanilla, mocha, white pepper and mint alongside polished tannins.",Sil Nizza,90,18,Piedmont,Barbera
28431,Italy,"Aromas of mature dark-skinned fruit, scorched earth, exotic spice and a whiff of blue flower lead the way. The vibrant, savory palate doles out juicy black cherry, plum, ground pepper and anise set in a framework of racy acidity and softly polished tannins. Enjoy through 2018.",Bricco dei Merli,90,35,Piedmont,Barbera
28685,Italy,"Aromas of mature black-skinned fruit, blue flower and Oriental spice float out of the glass. The round, full-bodied palate offers dried black cherry, blackberry jam, licorice and pipe tobacco alongside chewy tannins.",Zio Nando,90,38,Piedmont,Barbera
29014,US,"Richness and ripeness combine with a multilayered and tannic texture that frames the flavors, massages the palate and carries the expressive fruit character through a lingering finish. Ripe blackberries and raspberries accompany a subtle vein of spice and mineral flavors that add complexity.",Reposado,90,24,California,Barbera
29147,Italy,"Ground pepper, tilled earth and black-skinned berry aromas all come together on this generous, full-bodied red. The fresh, delicious palate doles out ripe black cherry, black currant, licorice and clove alongside vibrant acidity and polished, fine-grained tannins.",Bricco dell'Uccellone,93,65,Piedmont,Barbera
29151,Italy,"Enticing aromas of violet, dark berry, leather and sweet baking spices lead the way on this vibrant, delicious red. The lively, polished palate doles out juicy wild cherry, black raspberry, cinnamon and clove framed in bright acidity and supple tannins. It boasts elegance and balance.",Bric dei Banditi,93,29,Piedmont,Barbera
29296,Italy,"Fresh and refined, this delightful, easy-drinking wine opens with scents of rose, woodland berry and a whiff of dark cooking spice. The vibrant, savory palate offers juicy red cherry, raspberry and white pepper alongside bright acidity and polished tannins. Drink through 2018.",,90,25,Piedmont,Barbera
29323,US,"Very seductive and flavorful, this smells like a bushel of ripe blackberries and raspberries, and tastes exotic, generous and full of dark fruit notes. Full bodied and velvety textured, it has enough firm acidity and tannin to make it mouthwatering.",Shake Ridge,90,38,California,Barbera
29330,Italy,"Mouthwatering aromas of dark berry, cooking spice and cured meat lead the nose on this bold wine. The savory palate doles out layers of mature black cherry, blackberry, ground black pepper and savory herb alongside firm acidity and velvety tannins. Drink through 2021.",,90,30,Piedmont,Barbera
29603,Italy,"Aromas of toast, espresso, ripe berry and menthol lead the nose. The round, savory palate doles out juicy black cherry, blackberry, clove, chopped herb and game alongside chewy tannins. A coffee note closes the finish.",Bricco delle Olive,90,27,Piedmont,Barbera
29928,US,"This is a rare, single-vineyard, 100% varietal wine from Red Mountain where Bordeaux varieties reign. It brings appealing accents of tart cherries and assorted barrel spices, including clove and vanilla. Flavors are medium bodied with a pleasing blast of tart acidity. Vanilla flavors speckle the finish.",Red Heaven Vineyard,89,30,Washington,Barbera
30318,Italy,"Firm and juicy, this opens with intense aromas of violet, ripe berry and baking spice. The vibrant, delicious palate doles out crushed black cherry, succulent raspberry and black pepper alongside bright acidity and smooth tannins. Enjoy it soon with everyday fare or for informal occasions.",,89,20,Piedmont,Barbera
30350,Italy,"From one of the best vineyard sites in the Barbaresco-making village of Neive, this offers aromas of raspberry, tilled soil, tobacco and chopped herbs. The chewy, delicious palate doles out juicy black cherry, crushed blackberry and baking spice alongside enveloping, velvety tannins and fresh acidity. It's a superb Barbera.",Vigna Santo Stefano,92,20,Piedmont,Barbera
30565,Italy,"Dark and dense, this opens with aromas of ripe plum, vanilla and exotic spice. The round, chewy palate offers ripe black cherry, blackberry, roasted coffee bean, licorice and clove alongside close-grained tannins.",Marun,89,,Piedmont,Barbera
30605,US,"This wine is big, very full bodied and very lush in texture. Super-ripe in flavor, it rides at the place where plum notes segue to prune, and black cherry to cherry syrup, which is a very tasty place to be. Plenty of fine tannins frame all that concentration, yet the mouthfeel stays soft.",Altitude 2401 Reserve Fair Play Farms,89,20,California,Barbera
30618,Italy,"Aromas of spicy plum and black cherry lead the nose. On the fresh, savory palate, accents of white pepper and clove add depth to layers of ripe, red berry. Supple tannins support the juicy fruit flavors.",,89,20,Piedmont,Barbera
30844,US,"This wine is big, very full bodied and very lush in texture. Super-ripe in flavor, it rides at the place where plum notes segue to prune, and black cherry to cherry syrup, which is a very tasty place to be. Plenty of fine tannins frame all that concentration, yet the mouthfeel stays soft.",Altitude 2401 Reserve Fair Play Farms,89,20,California,Barbera
31229,US,"A blend of 90% Barbera and 10% Viognier made into a white wine, this bottling is mired in candy apple and white grapy flavors. It's round and otherwise simple.",White Barbera,83,14,California,Barbera
31465,Italy,"This offer aromas of plum jam, Oriental spice, underbrush and a whiff of blue flower. The lively, approachable palate doles out juicy black cherry, blackberry, white pepper and clove alongside vibrant acidity.",Fontanelle,89,20,Piedmont,Barbera
31734,Italy,"Mature berry, dark cooking spice and blue flower are some of the aromas that emerge on this firm red. On the palate, ground pepper, clove and licorice accent a black cherry core while brisk acidity provides the racy framework.",Aves,89,30,Piedmont,Barbera
31781,Italy,"Fragrant and spicy, this savory wine delivers aromas of ripe black cherry, blackberry and white pepper that carry over to the palate. It's balanced with fresh acidity while soft, polished tannins give a smooth, easy-drinking texture.",Fossamara,88,15,Piedmont,Barbera
31823,Italy,"Stunning aromas of rose, violet, licorice, Asian spices and mature dark-skinned fruit waft out of the glass. The juicy, savory palate offers wild cherry, crushed raspberry, orange zest, anise, clove and chopped herbs alongside bright acidity and soft, supple tannins. A fantastic Barbera.",Ciabot del Fì,91,,Piedmont,Barbera
31825,Italy,"This structured wine opens with aromas of toasted oak, vanilla, ripe dark berry, thyme and a balsamic note. The vibrant, smooth palate offers dried cherry, mocha, espresso and baking spice alongside elegant, fine-grained tannins and still bright acidity. Drink 2016–2026.",Riserva di Famiglia,91,120,Piedmont,Barbera
32015,Italy,"Mature berry, dark cooking spice and blue flower are some of the aromas that emerge on this firm red. On the palate, ground pepper, clove and licorice accent a black cherry core while brisk acidity provides the racy framework.",Aves,89,30,Piedmont,Barbera
32026,Italy,"The nose isn't very expressive on this big, brawny wine but the chewy, full-bodied palate offers blackberry jam, raisin, licorice, chocolate and orange peel alongside smooth tannins. It still has enough fruit richness to carry off the hearty alcohol but drink sooner rather than later.",La Rossa,89,20,Piedmont,Barbera
32152,US,"A heavier take on this often fresh and light grape, this shows blackberry fruit, roasted game and dark tobacco leaf on the slightly sour nose. Dense and rich with black cherry flavors, the palate is lifted by menthol and white pepper, with cooked beef flavors adding heft.",,91,34,California,Barbera
32320,Italy,"Aromas of exotic spice, plum, violet and a whiff of chopped herb lead the nose. The firm palate delivers tart red cherry, espresso, anise, vanilla and coconut alongside brisk acidity and grainy tannins.",,88,24,Piedmont,Barbera
32322,Italy,"Aromas of plum, blackberry, violet and exotic spice jump out of the glass. The bright, polished palate offers black cherry, raspberry jam and black pepper alongside fresh acidity. It's made for immediate drinking pleasure so enjoy soon.",Vignota,88,33,Piedmont,Barbera
32408,Italy,"Fragrant and fresh, this offers scents of blue flowers, wild berry, moist earth, chopped herbs and a hint of baking spice. The vibrant, supple palate doles out juicy black cherry, crushed raspberry, white pepper and star anise alongside fresh acidity. It's made to be enjoyed young so drink through 2016.",Brichet,91,24,Piedmont,Barbera
32565,Italy,"Aromas of black cherry, ground pepper, clove and chopped herb jump out of the glass and carry over to the vibrant, easy-drinking palate. Racy acidity and round tannins support the juicy fruit. It's made for sheer drinking pleasure so enjoy soon.",Fisetta,88,15,Piedmont,Barbera
32566,Italy,"Black-skinned fruit, blue flower and Oriental spice aromas come together in the glass. The bright, savory palate doles out black cherry, blackberry jam and black pepper alongside soft tannins and fresh acidity.",Superiore,88,20,Piedmont,Barbera
32576,Italy,"Aromas of black raspberry, violet, baking spice and a whiff of game lead the nose. The chewy palate offers juicy sour cherry, ground pepper and licorice alongside racy acidity and round tannins. It's meant to be drunk young so enjoy soon.",Montebruna,88,23,Piedmont,Barbera
